1539f	4489r	101	100	83	1	100	16	98	90.48	2e-23	-
1911r	4379r	95.6	100	1	60	100	41	100	95	1e-21	+
1911r	4440f	109	100	10	100	100	1	91	90.22	8e-26	+
1911r	4489f	157	100	95	1	100	1	95	95.79	4e-40	-
4489r	1911r	99.6	100	8	65	100	39	96	96.55	8e-23	+
2034f	4379r	149	100	3	97	100	1	95	94.74	9e-38	+
2034f	4440f	113	100	1	93	100	5	97	90.43	5e-27	+
2034f	4489f	87.7	100	97	38	100	41	100	93.33	3e-19	-
2034f	4489r	97.6	100	1	61	100	38	98	95.08	3e-22	+
2131r	4379r	107	100	100	27	100	27	100	93.24	3e-25	-
2131r	4440f	95.6	100	77	6	100	1	72	91.67	1e-21	-
2131r	4489f	141	100	1	91	100	10	100	94.51	2e-35	+
2131r	4489r	123	100	100	11	100	11	100	92.22	5e-30	-
2154f	4379r	123	100	1	90	100	11	100	92.22	5e-30	+
2154f	4489r	103	100	14	97	100	8	91	90.7	5e-24	+
2294f	4489r	115	100	11	100	100	8	97	91.11	1e-27	+
2486r	4379r	109	100	92	14	100	13	91	92.41	8e-26	-
2486r	4440f	93.7	100	88	14	100	23	97	90.79	5e-21	-
2566r	4379r	129	100	97	1	100	1	97	91.75	9e-32	-
2566r	4489f	109	100	18	100	100	1	83	91.57	8e-26	+
2566r	4489r	103	100	100	45	100	37	92	98.21	5e-24	-
2774f	4379f	97.6	100	82	14	100	21	89	92.75	3e-22	-
2774f	4379r	131	100	3	96	100	7	100	92.55	2e-32	+
2774f	4450f	77.8	100	77	15	100	13	75	90.48	3e-16	-
2774f	4489f	89.7	100	100	36	100	32	96	92.31	8e-20	-
2774f	4489r	81.8	100	1	57	100	44	100	92.98	2e-17	+
2809f	4379r	125	100	10	100	100	1	91	92.31	1e-30	+
2809f	4489f	129	100	89	1	100	1	89	93.33	9e-32	-
4489r	2809f	95.6	100	8	75	100	33	100	92.75	1e-21	+
2901r	4379r	119	100	100	21	100	18	97	93.75	8e-29	-
2901r	4489f	107	100	1	82	100	19	100	91.57	3e-25	+
2901r	4489r	137	100	94	2	100	8	100	93.62	4e-34	-
2926r	4379r	115	100	11	100	100	1	90	91.11	1e-27	+
2926r	4450f	107	100	93	4	100	11	100	90.11	3e-25	-
2926r	4489r	89.7	100	1	69	100	30	98	91.3	8e-20	+
2931r	4379f	81.8	100	40	100	100	22	82	91.8	2e-17	+
2931r	4379r	113	100	98	30	100	27	95	95.65	5e-27	-
2931r	4489f	105	100	1	85	100	12	96	90.7	1e-24	+
2931r	4489r	107	100	98	9	100	11	100	90.11	3e-25	-
3189f	4379r	119	100	100	21	100	18	97	93.83	8e-29	-
3189f	4440f	81.8	100	68	4	100	1	65	90.91	2e-17	-
4489f	3189f	91.7	100	5	62	100	42	99	94.83	2e-20	+
3189f	4489r	129	100	86	2	100	16	100	94.19	9e-32	-
3254f	4379f	77.8	100	38	100	100	5	67	90.48	3e-16	+
3254f	4379r	91.7	100	100	43	100	40	97	94.92	2e-20	-
3254f	4489f	135	100	5	100	100	1	96	92.78	1e-33	+
3254f	4489r	105	100	96	24	100	28	100	93.15	1e-24	-
3259f	4379f	89.7	100	100	32	100	8	76	91.3	8e-20	-
3259f	4450f	115	100	94	1	100	1	94	90.53	1e-27	-
3539f	4379f	115	100	3	84	100	8	89	92.68	1e-27	+
3539f	4379r	131	100	100	3	100	2	99	91.92	2e-32	-
3539f	4489f	93.7	100	4	66	100	38	100	93.65	5e-21	+
3539f	4489r	113	100	75	3	100	11	83	94.52	5e-27	-
3621r	4379r	105	100	97	29	100	32	100	94.2	1e-24	-
3621r	4489f	129	100	5	93	100	12	100	93.26	9e-32	+
3621r	4489r	143	100	100	13	100	13	100	95.45	6e-36	-
3654f	4379r	135	100	100	5	100	1	96	92.71	1e-33	-
3654f	4450f	97.6	100	20	100	100	13	93	90.24	3e-22	+
3654f	4489f	81.8	100	5	65	100	40	100	91.94	2e-17	+
3654f	4489r	87.7	100	100	41	100	40	99	93.33	3e-19	-
4379f	3856r	85.7	100	100	34	100	34	100	91.04	1e-18	-
4379r	3856r	121	100	1	73	100	28	100	95.89	2e-29	+
3856r	4440f	79.8	100	4	63	100	38	97	91.67	7e-17	+
3856r	4450f	99.6	100	98	21	100	23	100	91.03	8e-23	-
3856r	4489f	153	100	100	8	100	8	100	95.74	6e-39	-
3856r	4489r	151	100	1	88	100	13	100	96.59	2e-38	+
3909f	4440f	95.6	100	64	1	100	1	64	93.75	1e-21	-
4489f	3909f	77.8	100	1	63	100	34	96	90.62	3e-16	+
3909f	4489r	149	100	95	1	100	3	97	94.74	9e-38	-
4181r	4379f	103	100	1	72	100	29	100	93.06	5e-24	+
4379r	4181r	89.7	100	98	34	100	36	100	92.31	8e-20	-
4181r	4489f	115	100	1	94	100	3	96	90.43	1e-27	+
4379r	4379f	131	100	100	7	100	7	100	92.63	2e-32	-
4450f	4379f	85.7	100	13	75	100	26	88	92.06	1e-18	+
4489f	4379f	91.7	100	1	74	100	27	100	90.54	2e-20	+
4489r	4379f	95.6	100	86	11	100	5	80	90.79	1e-21	-
4489r	4489f	121	100	100	20	100	20	100	93.83	2e-29	-
1519f	4543f	95.6	100	86	7	100	19	98	90	1e-21	-
1911r	4543f	113	100	100	20	100	19	99	92.59	5e-27	-
1911r	4543r	99.6	100	43	100	100	1	58	96.55	8e-23	+
2034f	4543r	81.8	100	31	87	100	2	58	93.1	2e-17	+
2131r	4543f	87.7	100	1	68	100	33	100	91.18	3e-19	+
2566r	4543r	75.8	100	70	13	100	1	58	91.38	1e-15	-
2774f	4543f	105	100	81	1	100	19	99	91.46	1e-24	-
2809f	4543f	107	100	94	13	100	19	100	91.57	3e-25	-
2901r	4543f	87.7	100	33	100	100	19	86	91.3	3e-19	+
3254f	4543f	97.6	100	1	81	100	20	100	90.12	3e-22	+
3539f	4543r	93.7	100	74	4	100	1	71	91.55	5e-21	-
3654f	4543r	71.9	100	71	16	100	3	58	91.07	2e-14	-
3856r	4543f	107	100	100	31	100	31	100	94.29	3e-25	-
4181r	4543f	73.8	100	38	94	100	8	64	91.23	4e-15	+
4489f	4543f	103	100	5	76	100	28	99	93.06	5e-24	+
92f	4686r	97.6	100	87	19	100	3	71	92.75	3e-22	-
92f	4694f	121	100	100	24	100	24	100	94.81	2e-29	-
92r	4694f	97.6	100	28	100	100	2	74	91.78	3e-22	+
482f	4686r	83.8	100	70	1	100	2	71	90	5e-18	-
482f	4694f	105	100	92	7	100	15	99	90.7	1e-24	-
482r	4686r	87.7	100	37	100	100	2	65	92.19	3e-19	+
482r	4694f	123	100	11	100	100	10	99	92.31	5e-30	+
525f	4686r	101	100	26	100	100	3	77	92	2e-23	+
525f	4694f	113	100	1	89	100	12	100	91.01	5e-27	+
600r	4686r	111	100	11	86	100	23	98	93.42	2e-26	+
600r	4714f	113	100	81	9	100	20	92	94.52	5e-27	-
623f	4686r	119	100	13	100	100	2	89	92.05	8e-29	+
4694f	623f	85.7	100	1	63	100	33	95	92.06	1e-18	+
623r	4694f	109	100	98	8	100	10	100	90.11	8e-26	-
654r	4686r	119	100	5	100	100	2	97	90.82	8e-29	+
711r	4694f	83.8	100	21	82	100	39	100	91.94	5e-18	+
904f	4686r	89.7	100	36	96	100	2	62	93.55	8e-20	+
904f	4714f	85.7	100	68	2	100	24	90	91.04	1e-18	-
4718f	1519f	97.6	100	1	73	100	28	100	91.78	3e-22	+
1539f	4718f	101	100	83	1	100	6	88	90.36	2e-23	-
1911r	4675f	77.8	100	42	100	100	1	59	91.53	3e-16	+
1911r	4686f	115	100	1	83	100	19	100	92.86	1e-27	+
1911r	4686r	107	100	74	5	100	2	71	94.29	3e-25	-
1911r	4694f	117	100	100	10	100	10	100	91.21	3e-28	-
1911r	4694r	89.7	100	32	100	100	1	69	91.3	8e-20	+
4718f	1911r	93.7	100	1	59	100	42	100	94.92	5e-21	+
2034f	4675f	81.8	100	1	61	100	28	88	91.8	2e-17	+
2034f	4675r	99.6	100	92	11	100	19	100	90.24	8e-23	-
2034f	4686f	89.7	100	5	70	100	36	100	92.42	8e-20	+
2034f	4686r	91.7	100	62	1	100	1	62	93.55	2e-20	-
2034f	4694f	119	100	96	1	100	1	96	90.72	8e-29	-
2034f	4714r	81.8	100	78	14	100	36	100	90.77	2e-17	-
2034f	4718f	101	100	1	71	100	28	98	93.06	2e-23	+
2034f	4718r	103	100	93	13	100	21	100	91.36	5e-24	-
2131r	4686r	127	100	13	100	100	2	89	93.18	3e-31	+
2131r	4694f	97.6	100	1	77	100	24	100	90.91	3e-22	+
2131r	4718f	139	100	100	3	100	1	98	92.86	9e-35	-
2154f	4686f	91.7	100	32	97	100	20	85	92.42	2e-20	+
2154f	4718f	79.8	100	1	60	100	40	99	91.67	7e-17	+
2486r	4718r	107	100	14	92	100	21	98	92.5	3e-25	+
2566r	4686f	89.7	100	95	30	100	36	100	92.42	8e-20	-
2566r	4686r	79.8	100	45	100	100	8	63	92.86	7e-17	+
2566r	4718f	95.6	100	100	29	100	27	98	91.78	1e-21	-
2774f	4675f	79.8	100	1	56	100	34	89	92.86	7e-17	+
2774f	4686f	85.7	100	1	64	100	38	100	92.19	1e-18	+
2774f	4714f	97.6	100	19	99	100	20	100	90.12	3e-22	+
2774f	4718f	89.7	100	1	65	100	34	98	92.31	8e-20	+
4675f	2809f	77.8	100	1	59	100	36	94	91.53	3e-16	+
2809f	4686f	95.6	100	1	77	100	25	100	90.91	1e-21	+
2809f	4686r	95.6	100	68	1	100	2	69	92.75	1e-21	-
2809f	4694f	109	100	94	4	100	10	100	90.22	8e-26	-
4718f	2809f	105	100	1	65	100	36	100	95.38	1e-24	+
2901r	4675r	89.7	100	28	100	100	19	91	90.41	8e-20	+
2901r	4718f	149	100	91	1	100	1	91	95.6	9e-38	-
2926r	4675f	89.7	100	9	69	100	28	88	93.44	8e-20	+
2926r	4718f	93.7	100	1	79	100	20	98	90	5e-21	+
2931r	4718f	123	100	98	1	100	1	98	90.82	5e-30	-
3189f	4686f	97.6	100	78	1	100	18	94	91.14	3e-22	-
3189f	4694f	87.7	100	5	68	100	37	100	92.31	3e-19	+
3189f	4718f	139	100	86	1	100	6	91	95.4	9e-35	-
3254f	4694f	107	100	1	90	100	11	100	90	3e-25	+
3254f	4718f	121	100	100	16	100	14	98	92.94	2e-29	-
3259f	4718f	103	100	33	100	100	6	73	94.12	5e-24	+
3539f	4675f	75.8	100	88	31	100	43	100	91.38	1e-15	-
3539f	4694r	105	100	84	4	100	2	82	91.46	1e-24	-
3539f	4714r	77.8	100	26	84	100	36	94	91.53	3e-16	+
3539f	4718f	113	100	75	3	100	1	73	94.52	5e-27	-
3621r	4675r	73.8	100	5	65	100	40	100	90.32	4e-15	+
3621r	4686f	115	100	100	6	100	7	100	90.53	1e-27	-
3621r	4686r	117	100	15	93	100	2	80	93.67	3e-28	+
3621r	4694f	111	100	8	79	100	29	100	94.44	2e-26	+
3621r	4718f	170	100	100	3	100	3	100	96.94	3e-44	-
3654f	4675f	93.7	100	100	30	100	30	100	91.55	5e-21	-
3654f	4686f	81.8	100	98	33	100	36	100	90.91	2e-17	-
3654f	4686r	77.8	100	42	100	100	2	60	91.67	3e-16	+
3654f	4694r	109	100	83	5	100	2	80	92.41	8e-26	-
3654f	4718f	89.7	100	100	32	100	30	98	91.3	8e-20	-
3856r	4675f	117	100	1	87	100	3	89	91.95	3e-28	+
3856r	4675r	87.7	100	99	36	100	37	100	92.19	3e-19	-
3856r	4686f	131	100	1	95	100	7	100	92.63	2e-32	+
3856r	4686r	125	100	86	8	100	2	80	94.94	1e-30	-
3856r	4694f	117	100	100	22	100	22	100	93.67	3e-28	-
3856r	4694r	81.8	100	44	100	100	1	57	93.1	2e-17	+
3856r	4714f	95.6	100	4	75	100	29	100	91.67	1e-21	+
3856r	4718f	167	100	1	96	100	3	98	96.88	4e-43	+
3909f	4694f	95.6	100	1	64	100	37	100	93.75	1e-21	+
3909f	4718f	125	100	87	1	100	1	87	93.1	1e-30	-
4181r	4694r	105	100	84	20	100	34	98	95.38	1e-24	-
4181r	4714r	89.7	100	3	67	100	36	100	92.31	8e-20	+
4181r	4718f	117	100	100	10	100	8	98	91.21	3e-28	-
4379f	4686f	81.8	100	100	39	100	40	100	91.94	2e-17	-
4379f	4686r	109	100	5	91	100	14	100	90.8	8e-26	+
4379f	4714r	81.8	100	31	91	100	36	96	91.8	2e-17	+
4379f	4718f	95.6	100	80	5	100	1	76	90.79	1e-21	-
4489f	4675r	79.8	100	9	72	100	37	100	90.62	7e-17	+
4489f	4686f	109	100	96	13	100	18	100	91.67	8e-26	-
4489f	4686r	83.8	100	1	62	100	36	97	91.94	5e-18	+
4489f	4694r	99.6	100	62	5	100	3	60	96.55	8e-23	-
4489f	4718f	137	100	100	12	100	10	98	94.38	4e-34	-
4694f	4686r	95.6	100	37	100	100	3	66	93.75	1e-21	+
4718f	4686r	119	100	88	1	100	2	89	92.05	8e-29	-
4718f	4694f	103	100	95	24	100	29	100	93.06	5e-24	-
92r	4774f	87.7	100	73	6	100	33	100	91.18	3e-19	-
498r	4774f	71.9	100	61	2	100	2	61	90	2e-14	-
600r	4774f	81.8	100	100	44	100	44	100	92.98	2e-17	-
623f	4774f	127	100	100	13	100	12	99	93.18	3e-31	-
654f	4774f	91.7	100	27	100	100	12	85	90.67	2e-20	+
711f	4774f	73.8	100	5	65	100	40	100	90.16	4e-15	+
711r	4774f	73.8	100	84	24	100	33	93	90.16	4e-15	-
1519f	4774r	117	100	91	1	100	1	91	91.21	3e-28	-
1539f	4774r	99.6	100	31	100	100	7	76	92.86	8e-23	+
1911r	4774f	95.6	100	8	75	100	33	100	92.65	1e-21	+
1911r	4774r	125	100	100	6	100	6	100	91.58	1e-30	-
2034f	4774f	73.8	100	1	61	100	39	99	90.16	4e-15	+
2034f	4774r	133	100	92	2	100	1	91	93.41	6e-33	-
4774r	2131r	79.8	100	1	64	100	37	100	90.62	7e-17	+
2154f	4774r	75.8	100	97	36	100	39	100	90.32	1e-15	-
2486r	4774r	99.6	100	15	92	100	1	78	91.03	8e-23	+
2566r	4774r	117	100	8	98	100	1	91	91.3	3e-28	+
2774f	4774r	105	100	81	1	100	6	86	91.36	1e-24	-
2901r	4774r	89.7	100	28	100	100	1	73	90.41	8e-20	+
2926r	4774f	101	100	3	69	100	33	99	94.03	2e-23	+
2926r	4774r	127	100	100	1	100	1	100	91	3e-31	-
2931r	4774r	99.6	100	35	100	100	1	66	93.94	8e-23	+
4774r	3189f	85.7	100	1	59	100	28	86	93.33	1e-18	+
3254f	4774f	95.6	100	92	25	100	33	100	92.65	1e-21	-
3254f	4774r	115	100	1	94	100	7	100	90.53	1e-27	+
3259f	4774f	81.8	100	32	100	100	16	84	90	2e-17	+
3539f	4774r	103	100	17	84	100	6	73	94.12	5e-24	+
3621r	4774r	77.8	100	39	97	100	1	59	91.53	3e-16	+
3654f	4774r	107	100	11	100	100	1	90	90	3e-25	+
3856r	4774f	87.7	100	20	87	100	33	100	91.18	3e-19	+
3856r	4774r	117	100	100	18	100	18	100	92.77	3e-28	-
3909f	4774r	79.8	100	3	66	100	35	98	90.62	7e-17	+
4181r	4774r	119	100	1	84	100	13	96	92.86	8e-29	+
4379f	4774r	117	100	22	100	100	6	84	93.67	3e-28	+
4774r	4489f	77.8	100	1	55	100	46	100	92.86	3e-16	+
4686r	4774r	83.8	100	5	70	100	35	100	90.91	5e-18	+
4774r	4774f	89.7	100	98	38	100	33	93	93.44	8e-20	-
904f	4906r	105	100	100	28	100	24	96	93.15	1e-24	-
1519f	4906r	81.8	100	7	63	100	35	91	92.98	2e-17	+
1519f	4918f	125	100	100	10	100	4	94	92.31	1e-30	-
1539f	4918f	91.7	100	31	100	100	19	88	91.43	2e-20	+
1911r	4906r	99.6	100	1	82	100	15	96	90.24	8e-23	+
1911r	4918f	129	100	100	24	100	18	94	96.1	9e-32	-
1911r	4918r	91.7	100	1	70	100	31	100	91.43	2e-20	+
1911r	4962f	95.6	100	100	37	100	37	100	93.75	1e-21	-
2034f	4906r	73.8	100	5	61	100	32	88	91.23	4e-15	+
2034f	4918f	141	100	97	11	100	8	94	95.4	2e-35	-
2034f	4918r	79.8	100	2	57	100	45	100	92.86	7e-17	+
2034f	4962f	97.6	100	97	25	100	27	99	91.89	3e-22	-
2131r	4918f	105	100	28	100	100	4	76	93.15	1e-24	+
2294f	4918r	123	100	4	97	100	7	100	91.58	5e-30	+
2566r	4906r	75.8	100	58	1	100	14	71	91.53	1e-15	-
2566r	4918f	121	100	1	89	100	6	94	92.13	2e-29	+
2566r	4918r	117	100	87	1	100	1	87	91.95	3e-28	-
2774f	4906f	89.7	100	70	14	100	24	80	94.74	8e-20	-
2774f	4918f	127	100	91	8	100	8	91	94.05	3e-31	-
2774f	4918r	121	100	8	100	100	2	94	91.4	2e-29	+
2774f	4962f	95.6	100	81	18	100	37	100	93.75	1e-21	-
2809f	4906r	81.8	100	36	100	100	1	65	90.77	2e-17	+
2809f	4918f	117	100	100	18	100	12	94	92.77	3e-28	-
2809f	4918r	97.6	100	20	100	100	1	81	90.12	3e-22	+
2901r	4918f	119	100	21	100	100	6	85	93.75	8e-29	+
2901r	4918r	121	100	100	8	100	8	100	91.4	2e-29	-
2931r	4918f	91.7	100	1	58	100	34	91	94.83	2e-20	+
3189f	4918f	111	100	21	100	100	6	85	92.59	2e-26	+
3189f	4918r	113	100	100	8	100	8	100	90.43	5e-27	-
4918f	3254f	83.8	100	6	63	100	43	100	93.22	5e-18	+
3539f	4918f	127	100	1	84	100	2	85	94.12	3e-31	+
3539f	4918r	123	100	84	3	100	8	89	93.9	5e-30	-
3539f	4962f	97.6	100	4	80	100	24	100	91.03	3e-22	+
4918f	3621r	101	100	4	74	100	30	100	92.96	2e-23	+
3621r	4918r	123	100	100	19	100	19	100	93.9	5e-30	-
3654f	4918f	127	100	5	92	100	7	94	93.26	3e-31	+
3654f	4918r	69.9	100	100	46	100	46	100	90.91	7e-14	-
3856r	4918f	119	100	99	36	100	31	94	98.44	8e-29	-
4918r	3856r	93.7	100	1	63	100	38	100	93.65	5e-21	+
3856r	4962f	113	100	93	1	100	1	93	90.43	5e-27	-
3909f	4918f	105	100	15	91	100	4	80	92.21	1e-24	+
3909f	4918r	111	100	91	4	100	13	100	90.91	2e-26	-
3909f	4962f	105	100	3	91	100	11	99	90	1e-24	+
4918f	4181r	81.8	100	5	69	100	36	100	90.77	2e-17	+
4379f	4918r	111	100	96	5	100	1	92	90.22	2e-26	-
4489f	4906r	109	100	96	14	100	14	96	91.57	8e-26	-
4918f	4489f	109	100	5	67	100	38	100	96.83	8e-26	+
4489f	4918r	93.7	100	100	26	100	26	100	90.67	5e-21	-
4489f	4962f	85.7	100	5	59	100	46	100	94.55	1e-18	+
4686r	4918f	119	100	17	100	100	4	87	92.86	8e-29	+
4686r	4918r	117	100	100	6	100	6	100	90.53	3e-28	-
4694f	4906r	71.9	100	92	37	100	32	87	91.07	2e-14	-
4694f	4918f	115	100	1	86	100	9	94	91.86	1e-27	+
4694f	4918r	81.8	100	100	40	100	40	100	91.8	2e-17	-
4694f	4962f	129	100	1	73	100	28	100	97.26	9e-32	+
4918f	4906r	85.7	100	94	36	100	38	96	93.22	1e-18	-
3254f	1911r	141	100	99	1	100	1	99	92.93	2e-35	-
3539f	4686f	97.6	100	79	3	100	1	77	90.91	3e-22	-
1519f	2205r	107	100	93	8	100	3	88	90.7	3e-25	-
2901r	623r	99.6	100	100	31	100	31	100	92.86	8e-23	-
438r	2926r	69.9	100	100	42	100	42	100	90	7e-14	-
2131r	2507r	107	100	1	78	100	23	100	92.31	3e-25	+
2034f	2350r	99.6	100	2	83	100	11	92	90.24	8e-23	+
3654f	4962f	93.7	100	5	79	100	26	100	90.67	5e-21	+
1519f	4918r	105	100	12	100	100	1	89	90	1e-24	+
3217f	2809f	113	100	91	3	100	1	89	91.01	5e-27	-
3805f	2034f	73.8	100	71	11	100	1	61	90.16	4e-15	-
4962f	3254f	73.8	100	38	98	100	1	61	90.16	4e-15	+
3255r	2566r	71.9	100	94	39	100	45	100	91.07	2e-14	-
4675r	4181r	73.8	100	19	75	100	44	100	91.23	4e-15	+
2931r	4440f	87.7	100	75	4	100	1	72	90.41	3e-19	-
92f	3856r	131	100	3	100	100	1	98	91.84	2e-32	+
2931r	4714r	69.9	100	4	58	100	46	100	90.91	7e-14	+
92r	4489f	113	100	1	81	100	16	96	92.59	5e-27	+
2034f	4543f	119	100	97	6	100	9	100	91.3	8e-29	-
3254r	2566r	109	100	79	1	100	1	79	92.41	8e-26	-
2809f	482f	131	100	5	98	100	7	100	92.55	2e-32	+
4694f	600r	99.6	100	10	91	100	19	100	90.24	8e-23	+
92r	3856r	127	100	92	1	100	1	92	92.47	3e-31	-
2034f	2787r	69.9	100	39	97	100	1	59	90	7e-14	+
2090f	2034f	91.7	100	78	13	100	1	66	92.42	2e-20	-
1911r	2154r	101	100	100	26	100	26	100	92	2e-23	-
387f	1911r	81.8	100	2	66	100	32	96	90.77	2e-17	+
3856r	4714r	75.8	100	100	39	100	39	100	90.32	1e-15	-
2294f	3254r	117	100	6	100	100	1	95	90.53	3e-28	+
84f	2486r	99.6	100	27	100	100	5	78	91.89	8e-23	+
3539f	92f	87.7	100	74	3	100	2	73	90.28	3e-19	-
711f	3631r	83.8	100	96	27	100	31	100	90.14	5e-18	-
2931r	4694f	87.7	100	4	75	100	29	100	90.28	3e-19	+
2370r	2154f	77.8	100	61	3	100	1	59	91.53	3e-16	-
92f	3621r	129	100	95	3	100	8	100	92.47	9e-32	-
2566r	4675f	69.9	100	99	45	100	28	82	90.91	7e-14	-
4686r	2931r	107	100	2	91	100	11	100	90	3e-25	+
92r	3621r	111	100	1	92	100	9	100	90.22	2e-26	+
600r	3631r	91.7	100	13	82	100	31	100	91.55	2e-20	+
2901r	623f	111	100	4	91	100	13	100	91.01	2e-26	+
2486r	482f	69.9	100	92	38	100	24	78	90.91	7e-14	-
4694r	2926r	85.7	100	30	100	100	1	71	90.41	1e-18	+
4962f	2809f	79.8	100	100	37	100	31	94	90.77	7e-17	-
2486r	3668r	71.9	100	33	92	100	8	67	90	2e-14	+
3189f	3305r	99.6	100	84	3	100	19	100	90.36	8e-23	-
3189f	4543f	69.9	100	1	59	100	42	100	90	7e-14	+
2787f	2774f	99.6	100	100	23	100	23	100	91.03	8e-23	-
1519f	2712f	113	100	100	8	100	8	100	90.43	5e-27	-
3909f	623r	81.8	100	91	27	100	36	100	90.91	2e-17	-
4543f	3621r	85.7	100	35	97	100	5	67	92.06	1e-18	+
2486r	4181r	69.9	100	38	92	100	12	66	90.91	7e-14	+
2105r	1911r	115	100	11	100	100	1	90	91.21	1e-27	+
2034f	395f	79.8	100	97	38	100	41	100	91.67	7e-17	-
2931r	2486r	69.9	100	3	57	100	38	92	90.91	7e-14	+
3458f	2809f	91.7	100	26	95	100	1	70	91.43	2e-20	+
3458f	3259f	79.8	100	11	74	100	33	96	90.62	7e-17	+
3254r	3254f	101	100	100	22	100	22	100	91.25	2e-23	-
4181r	438f	85.7	100	100	38	100	38	100	92.06	1e-18	-
1526r	623f	79.8	100	3	66	100	29	92	90.62	7e-17	+
92f	387f	81.8	100	20	84	100	31	95	90.77	2e-17	+
387r	387f	145	100	100	28	100	28	100	100	1e-36	-
395r	387f	83.8	100	1	61	100	40	100	91.8	5e-18	+
482f	387f	69.9	100	10	64	100	39	93	90.91	7e-14	+
482r	387f	75.8	100	97	36	100	39	100	90.48	1e-15	-
482r	482f	131	100	100	7	100	7	100	92.55	2e-32	-
498r	387f	71.9	100	61	2	100	2	61	90.16	2e-14	-
387f	600r	73.8	100	100	44	100	44	100	91.23	4e-15	-
387f	623f	127	100	95	12	100	17	100	94.12	3e-31	-
387f	623r	79.8	100	3	66	100	31	94	90.77	7e-17	+
482f	623f	79.8	100	70	7	100	13	76	90.62	7e-17	-
92f	654r	109	100	92	2	100	1	91	90.11	8e-26	-
387f	654f	99.6	100	4	85	100	19	100	90.36	8e-23	+
711f	654r	101	100	100	26	100	24	98	92	2e-23	-
711r	654r	93.7	100	21	99	100	8	86	90	5e-21	+
387f	904f	85.7	100	78	12	100	2	68	91.04	1e-18	-
387f	904r	125	100	1	95	100	6	100	91.58	1e-30	+
654r	904f	81.8	100	1	65	100	32	96	91.04	2e-17	+
92f	1067f	97.6	100	82	2	100	1	81	90.12	3e-22	-
92r	1067f	111	100	13	100	100	1	88	91.01	2e-26	+
1067f	125f	89.7	100	1	65	100	35	99	92.42	8e-20	+
360f	1067f	137	100	98	10	100	3	91	94.38	4e-34	-
360r	1067f	107	100	17	90	100	1	74	93.33	3e-25	+
387r	1067f	77.8	100	35	97	100	1	63	90.62	3e-16	+
395f	1067f	75.8	100	1	62	100	29	90	90.32	1e-15	+
395r	1067f	141	100	99	10	100	11	100	94.44	2e-35	-
438f	1067f	109	100	100	22	100	13	91	92.5	8e-26	-
482f	1067f	79.8	100	64	1	100	1	64	90.62	7e-17	-
1067f	482r	75.8	100	1	58	100	43	100	91.53	1e-15	+
498r	1067f	79.8	100	1	60	100	32	91	91.8	7e-17	+
525f	1067f	101	100	1	75	100	26	100	92	2e-23	+
600r	1067f	129	100	11	87	100	16	92	96.15	9e-32	+
623f	1067f	111	100	19	94	100	1	76	93.51	2e-26	+
623r	1067f	111	100	97	22	100	25	100	93.51	2e-26	-
654f	1067f	103	100	98	19	100	11	90	91.36	5e-24	-
654r	1067f	77.8	100	1	55	100	46	100	92.73	3e-16	+
711f	1067f	101	100	100	26	100	14	88	92.11	2e-23	-
711r	1067f	111	100	24	99	100	1	76	93.51	2e-26	+
904f	1067f	113	100	2	86	100	16	100	91.95	5e-27	+
1067r	1067f	93.7	100	76	6	100	1	71	91.67	5e-21	-
1068f	1067f	133	100	3	93	100	1	91	93.48	6e-33	+
1068r	1067f	117	100	99	9	100	1	91	91.3	3e-28	-
600r	1137f	93.7	100	14	80	100	1	67	92.54	5e-21	+
1067f	1137r	83.8	100	63	2	100	2	63	92.06	5e-18	-
1067f	1140f	115	100	11	88	100	23	100	93.67	1e-27	+
1067f	1140r	95.6	100	76	1	100	5	81	91.03	1e-21	-
1067f	1198r	103	100	100	29	100	25	96	93.06	5e-24	-
17r	1252f	95.6	100	5	76	100	29	100	91.67	1e-21	+
1252f	92f	89.7	100	1	65	100	28	92	92.31	8e-20	+
92r	1252f	107	100	100	23	100	23	100	92.31	3e-25	-
125f	1252f	77.8	100	99	45	100	46	100	92.86	3e-16	-
125r	1252f	115	100	5	98	100	7	100	90.53	1e-27	+
360f	1252f	153	100	2	90	100	12	100	96.63	6e-39	+
360r	1252f	99.6	100	97	28	100	30	99	92.86	8e-23	-
387f	1252f	83.8	100	39	100	100	1	62	91.94	5e-18	+
395f	1252f	93.7	100	100	38	100	38	100	93.65	5e-21	-
395r	1252f	167	100	1	99	100	2	100	95.96	4e-43	+
438f	1252f	141	100	14	100	100	12	98	95.4	2e-35	+
482f	1252f	117	100	10	100	100	1	91	91.21	3e-28	+
482r	1252f	141	100	97	3	100	1	95	93.68	2e-35	-
525f	1252f	101	100	100	42	100	41	99	96.61	2e-23	-
525f	1367f	121	100	1	89	100	12	100	92.13	2e-29	+
600r	1252f	145	100	99	11	100	7	95	95.51	1e-36	-
623f	1252f	103	100	100	29	100	29	100	93.06	5e-24	-
1367f	623f	81.8	100	1	61	100	33	93	91.8	2e-17	+
623r	1252f	129	100	12	100	100	1	89	93.26	9e-32	+
623r	1367f	109	100	98	8	100	10	100	90.22	8e-26	-
654f	1252f	119	100	7	98	100	9	100	91.3	8e-29	+
654r	1252f	133	100	100	22	100	21	99	96.2	6e-33	-
654r	1367f	105	100	1	69	100	32	100	94.2	1e-24	+
