712	93	75.8	100	1	62	100	39	100	90.32	2e-16	+
147	689	85.7	100	18	76	100	42	100	93.22	2e-19	+
703	147	99.6	100	1	66	100	32	97	93.94	2e-23	+
711	147	83.8	100	1	58	100	36	93	93.1	1e-18	+
147	712	135	100	91	8	100	1	84	95.24	3e-34	-
267	703	105	100	100	16	100	16	100	90.59	3e-25	-
267	712	123	100	11	100	100	11	100	92.22	1e-30	+
287	689	109	100	2	88	100	14	100	90.8	2e-26	+
703	287	89.7	100	1	57	100	44	100	94.74	2e-20	+
287	711	135	100	1	92	100	9	100	93.48	3e-34	+
287	712	145	100	92	4	100	12	100	95.51	3e-37	-
337	712	107	100	1	86	100	14	99	90.8	7e-26	+
342	703	133	100	2	88	100	13	99	94.25	1e-33	+
342	704	113	100	86	2	100	1	85	91.86	1e-27	-
342	711	135	100	2	93	100	9	100	93.48	3e-34	+
342	712	139	100	94	5	100	11	100	94.44	2e-35	-
27	726	93.7	100	63	1	100	9	71	93.65	1e-21	-
731	27	79.8	100	1	64	100	37	100	90.62	2e-17	+
37	725	91.7	100	100	27	100	15	88	90.67	4e-21	-
37	731	101	100	100	26	100	26	100	92.11	4e-24	-
37	746	103	100	21	100	100	8	87	91.25	1e-24	+
52	725	87.7	100	1	68	100	33	100	91.3	6e-20	+
52	726	135	100	94	3	100	9	100	93.55	3e-34	-
52	731	135	100	13	100	100	1	88	94.32	3e-34	+
52	745	129	100	4	100	100	1	97	91.75	2e-32	+
52	746	119	100	100	25	100	25	100	94.74	2e-29	-
147	725	103	100	80	13	100	2	69	94.12	1e-24	-
147	726	125	100	3	97	100	1	95	91.58	3e-31	+
147	731	127	100	92	1	100	1	92	92.39	7e-32	-
746	147	99.6	100	1	58	100	36	93	96.55	2e-23	+
267	731	105	100	11	91	100	12	92	91.36	3e-25	+
267	746	113	100	100	12	100	12	100	91.01	1e-27	-
287	725	109	100	92	6	100	2	88	90.91	2e-26	-
287	731	119	100	92	13	100	13	92	93.83	2e-29	-
287	746	143	100	1	92	100	9	100	94.57	1e-36	+
292	725	119	100	1	100	100	1	100	90	2e-29	+
292	731	71.9	100	45	100	100	1	56	91.07	4e-15	+
337	725	105	100	1	85	100	4	88	90.7	3e-25	+
337	726	95.6	100	100	33	100	32	99	92.65	3e-22	-
337	731	99.6	100	1	78	100	15	92	91.14	2e-23	+
342	731	113	100	94	14	100	12	92	92.59	1e-27	-
342	745	127	100	94	15	100	21	100	95	7e-32	-
342	746	151	100	2	93	100	9	100	95.65	5e-39	+
712	725	127	100	11	98	100	1	88	93.18	7e-32	+
712	726	105	100	81	1	100	9	89	91.46	3e-25	-
712	731	157	100	1	91	100	2	92	96.7	8e-41	+
712	745	123	100	1	90	100	11	100	92.22	1e-30	+
712	746	137	100	100	12	100	12	100	94.38	7e-35	-
52	803	71.9	100	100	41	100	31	90	90.16	4e-15	-
52	804	99.6	100	7	64	100	43	100	96.55	2e-23	+
147	803	99.6	100	32	93	100	3	64	95.16	2e-23	+
147	804	97.6	100	97	41	100	44	100	96.49	6e-23	-
267	803	75.8	100	62	1	100	1	62	90.32	2e-16	-
267	804	105	100	11	100	100	7	94	90	3e-25	+
287	803	93.7	100	1	79	100	15	93	90	1e-21	+
287	804	117	100	92	1	100	8	97	91.3	7e-29	-
803	342	73.8	100	1	57	100	43	99	91.23	9e-16	+
342	804	105	100	87	2	100	14	97	90.8	3e-25	-
712	803	99.6	100	100	19	100	18	99	90.36	2e-23	-
712	804	113	100	7	100	100	3	94	90.43	1e-27	+
27	835	115	100	100	31	100	26	95	95.71	3e-28	-
37	835	101	100	3	81	100	22	100	91.14	4e-24	+
37	836	75.8	100	99	42	100	28	85	91.38	2e-16	-
52	835	172	100	100	2	100	2	100	96.97	1e-45	-
52	836	123	100	11	97	100	1	86	93.1	1e-30	+
52	856	105	100	97	29	100	32	100	94.2	3e-25	-
52	858	107	100	13	94	100	5	86	91.46	7e-26	+
52	867	103	100	25	96	100	1	72	93.06	1e-24	+
147	835	149	100	7	97	100	4	94	95.6	2e-38	+
147	836	115	100	94	8	100	1	86	91.95	3e-28	-
147	856	105	100	8	76	100	32	100	94.2	3e-25	+
147	858	99.6	100	92	11	100	5	86	90.24	2e-23	-
147	867	119	100	80	9	100	1	72	95.83	2e-29	-
267	835	87.7	100	100	45	100	44	99	94.64	6e-20	-
267	856	105	100	100	16	100	16	100	90.7	3e-25	-
287	835	87.7	100	1	60	100	41	100	93.33	6e-20	+
856	287	89.7	100	1	57	100	44	100	94.74	2e-20	+
287	867	127	100	92	1	100	1	92	92.39	7e-32	-
337	835	95.6	100	75	4	100	1	72	91.78	3e-22	-
342	835	95.6	100	2	61	100	41	100	95	3e-22	+
342	856	125	100	2	88	100	13	99	93.1	3e-31	+
342	867	111	100	93	2	100	1	92	90.22	4e-27	-
712	835	89.7	100	100	44	100	44	100	94.74	2e-20	-
712	836	121	100	1	98	100	4	100	90.91	4e-30	+
712	856	129	100	100	16	100	16	100	94.12	2e-32	-
712	858	97.6	100	1	81	100	6	86	90.12	6e-23	+
712	867	113	100	12	100	100	1	89	91.11	1e-27	+
37	890	81.8	100	44	100	100	1	57	92.98	4e-18	+
52	868	83.8	100	98	29	100	31	100	90	1e-18	-
52	890	123	100	91	2	100	4	93	92.22	1e-30	-
52	909	99.6	100	17	94	100	1	78	91.14	2e-23	+
52	910	103	100	100	41	100	37	96	96.67	1e-24	-
147	868	71.9	100	38	97	100	7	66	90	4e-15	+
147	890	111	100	14	97	100	4	87	91.67	4e-27	+
147	909	91.7	100	80	11	100	9	78	91.55	4e-21	-
147	910	103	100	1	68	100	33	100	94.12	1e-24	+
287	890	101	100	26	92	100	4	70	94.03	4e-24	+
910	287	95.6	100	6	65	100	41	100	95	3e-22	+
342	890	77.8	100	3	61	100	35	93	91.53	6e-17	+
342	910	119	100	2	81	100	21	100	93.75	2e-29	+
712	889	83.8	100	13	78	100	1	66	90.91	1e-18	+
712	890	73.8	100	100	44	100	37	93	91.23	9e-16	-
712	910	119	100	100	25	100	24	99	94.74	2e-29	-
867	890	91.7	100	70	1	100	1	70	91.43	4e-21	-
867	910	111	100	100	13	100	13	100	90.91	4e-27	-
712	962	71.9	100	26	81	100	2	57	91.07	4e-15	+
51	1017	117	100	100	2	100	2	100	90	7e-29	-
52	1017	97.6	100	2	70	100	32	100	92.75	6e-23	+
73	1017	115	100	94	1	100	1	94	90.43	3e-28	-
74	1017	95.6	100	5	68	100	37	100	93.75	3e-22	+
147	1017	93.7	100	97	35	100	38	100	93.65	1e-21	-
175	1017	95.6	100	10	78	100	33	100	92.75	3e-22	+
176	1012	75.8	100	10	71	100	18	79	90.32	2e-16	+
213	1017	87.7	100	80	9	100	2	73	90.41	6e-20	-
259	1017	93.7	100	100	46	100	46	100	96.36	1e-21	-
287	1017	117	100	91	1	100	1	91	91.21	7e-29	-
323	1012	97.6	100	8	76	100	19	87	92.75	6e-23	+
341	1017	91.7	100	35	100	100	5	70	92.42	4e-21	+
342	1017	125	100	88	2	100	5	91	93.1	3e-31	-
435	1017	137	100	1	93	100	8	100	93.55	7e-35	+
436	1017	77.8	100	58	4	100	1	55	92.73	6e-17	-
443	1017	79.8	100	37	100	100	1	64	90.62	2e-17	+
444	1017	81.8	100	100	40	100	40	100	91.8	4e-18	-
471	1012	105	100	85	1	100	1	85	90.59	3e-25	-
471	1017	115	100	9	98	100	1	90	91.11	3e-28	+
480	1012	97.6	100	2	70	100	19	87	92.75	6e-23	+
480	1017	113	100	100	16	100	16	100	91.76	1e-27	-
589	1012	71.9	100	44	99	100	25	80	91.07	4e-15	+
629	1017	117	100	93	7	100	14	100	91.95	7e-29	-
703	1017	137	100	100	4	100	4	100	92.78	7e-35	-
711	1017	117	100	99	1	100	1	99	90	7e-29	-
731	1012	97.6	100	72	4	100	19	87	92.86	6e-23	-
746	1017	125	100	99	1	100	1	99	90.91	3e-31	-
804	1017	113	100	9	100	100	1	94	90.53	1e-27	+
835	1017	89.7	100	100	32	100	32	100	91.43	2e-20	-
836	1017	69.9	100	1	59	100	41	100	90.16	1e-14	+
890	1012	73.8	100	11	71	100	19	79	90.16	9e-16	+
890	1017	89.7	100	93	29	100	32	96	92.31	2e-20	-
910	1012	81.8	100	2	66	100	23	87	90.77	4e-18	+
27	1032	121	100	100	8	100	8	100	91.49	4e-30	-
46	1032	107	100	90	5	100	1	86	90.7	7e-26	-
1032	51	81.8	100	1	57	100	44	100	93.1	4e-18	+
52	1032	95.6	100	100	41	100	39	98	95	3e-22	-
73	1032	105	100	40	100	100	4	64	96.72	3e-25	+
74	1032	95.6	100	100	37	100	37	100	93.75	3e-22	-
74	1042	79.8	100	89	26	100	37	100	90.62	2e-17	-
93	1032	109	100	100	10	100	9	99	90.11	2e-26	-
147	1032	119	100	22	97	100	1	76	94.74	2e-29	+
147	1042	79.8	100	14	77	100	37	100	90.62	2e-17	+
148	1032	105	100	83	7	100	1	77	92.31	3e-25	-
175	1032	133	100	91	1	100	1	91	93.48	1e-33	-
195	1067	95.6	100	85	22	100	1	64	93.75	3e-22	-
213	1032	87.7	100	1	68	100	33	100	91.18	6e-20	+
213	1042	71.9	100	24	79	100	45	100	91.23	4e-15	+
214	1032	107	100	78	5	100	4	77	93.33	7e-26	-
1032	243	109	100	1	71	100	30	100	94.37	2e-26	+
243	1067	81.8	100	71	7	100	1	65	90.77	4e-18	-
1032	259	109	100	1	67	100	33	99	95.52	2e-26	+
259	1042	87.7	100	25	88	100	37	100	92.19	6e-20	+
260	1032	89.7	100	79	7	100	1	73	90.67	2e-20	-
260	1042	89.7	100	87	27	100	37	97	93.44	2e-20	-
267	1032	101	100	97	27	100	29	99	92.96	4e-24	-
286	1032	111	100	99	32	100	29	96	95.59	4e-27	-
286	1067	79.8	100	36	95	100	6	65	91.67	2e-17	+
1032	287	101	100	1	67	100	34	100	94.03	4e-24	+
305	1032	89.7	100	80	24	100	1	57	94.74	2e-20	-
305	1042	81.8	100	93	25	100	32	100	90	4e-18	-
306	1032	79.8	100	1	60	100	35	94	91.67	2e-17	+
306	1067	91.7	100	58	1	100	6	63	94.83	4e-21	-
323	1042	79.8	100	9	64	100	45	100	92.86	2e-17	+
338	1042	79.8	100	1	64	100	37	100	90.62	2e-17	+
341	1032	73.8	100	100	44	100	44	100	91.23	9e-16	-
1032	342	99.6	100	1	66	100	35	100	93.94	2e-23	+
385	1032	93.7	100	100	38	100	37	99	93.65	1e-21	-
385	1067	71.9	100	45	100	100	6	61	91.07	4e-15	+
386	1032	77.8	100	42	100	100	1	59	91.53	6e-17	+
435	1032	139	100	100	7	100	7	100	93.62	2e-35	-
436	1032	145	100	4	100	100	4	100	93.81	3e-37	+
443	1032	147	100	94	1	100	1	94	94.68	8e-38	-
444	1032	85.7	100	3	65	100	32	94	92.06	2e-19	+
444	1067	71.9	100	63	4	100	6	65	90	4e-15	-
471	1032	93.7	100	88	22	100	34	100	92.54	1e-21	-
480	1032	155	100	3	100	100	1	98	94.9	3e-40	+
480	1042	71.9	100	3	58	100	45	100	91.07	4e-15	+
1032	520	77.8	100	1	59	100	39	97	91.8	6e-17	+
520	1067	73.8	100	95	34	100	41	100	90.32	9e-16	-
605	1032	93.7	100	67	1	100	1	67	92.65	1e-21	-
605	1067	73.8	100	11	72	100	41	100	90.32	9e-16	+
606	1032	109	100	1	87	100	14	100	90.8	2e-26	+
629	1032	129	100	1	93	100	8	100	92.47	2e-32	+
629	1067	81.8	100	90	26	100	1	65	90.77	4e-18	-
630	1032	87.7	100	96	29	100	33	100	91.3	6e-20	-
703	1032	131	100	1	90	100	11	100	93.33	5e-33	+
703	1067	81.8	100	87	23	100	1	65	90.77	4e-18	-
1032	711	85.7	100	1	59	100	42	100	93.22	2e-19	+
712	1032	111	100	97	26	100	29	100	94.44	4e-27	-
725	1032	79.8	100	60	1	100	1	60	91.67	2e-17	-
726	1032	77.8	100	9	63	100	45	99	92.73	6e-17	+
731	1032	99.6	100	92	27	100	35	100	93.94	2e-23	-
745	1032	89.7	100	100	36	100	36	100	92.31	2e-20	-
1032	746	77.8	100	1	59	100	42	100	91.53	6e-17	+
803	1032	111	100	1	92	100	9	100	90.32	4e-27	+
804	1032	103	100	100	25	100	20	95	92.11	1e-24	-
804	1067	79.8	100	28	87	100	6	65	91.67	2e-17	+
835	1032	101	100	1	63	100	38	100	95.24	4e-24	+
835	1042	83.8	100	11	72	100	37	98	91.94	1e-18	+
835	1067	71.9	100	60	1	100	1	60	90	4e-15	-
836	1032	95.6	100	72	1	100	1	73	91.78	3e-22	-
856	1032	115	100	1	90	100	11	100	91.21	3e-28	+
858	1032	93.7	100	75	5	100	1	71	91.67	1e-21	-
867	1032	85.7	100	59	1	100	1	59	93.22	2e-19	-
890	1032	99.6	100	12	93	100	1	82	90.24	2e-23	+
890	1042	99.6	100	2	67	100	35	100	93.94	2e-23	+
890	1067	123	100	93	7	100	16	100	93.1	1e-30	-
910	1032	137	100	2	98	100	4	100	92.78	7e-35	+
910	1042	109	100	14	100	100	5	91	90.91	2e-26	+
1017	1026	93.7	100	22	100	100	1	79	90	1e-21	+
1017	1031	127	100	5	100	100	4	99	91.67	7e-32	+
1017	1032	83.8	100	58	1	100	1	58	93.1	1e-18	-
1017	1039	87.7	100	100	33	100	23	91	91.43	6e-20	-
1040	1017	69.9	100	17	75	100	42	100	90	1e-14	+
1041	1017	77.8	100	11	65	100	42	96	92.73	6e-17	+
1017	1067	81.8	100	17	81	100	1	65	90.77	4e-18	+
1039	1032	133	100	10	100	100	1	91	93.48	1e-33	+
1040	1032	89.7	100	100	44	100	44	100	94.74	2e-20	-
1068	1032	109	100	13	95	100	4	86	91.67	2e-26	+
45	1107	95.6	100	29	100	100	13	84	91.67	3e-22	+
46	1107	99.6	100	100	23	100	10	87	91.03	2e-23	-
51	1087	145	100	4	100	100	1	97	93.81	3e-37	+
51	1107	77.8	100	1	59	100	32	90	91.53	6e-17	+
52	1087	113	100	100	24	100	24	100	93.51	1e-27	-
52	1107	139	100	100	3	100	3	100	92.93	2e-35	-
73	1087	119	100	1	96	100	5	100	90.72	2e-29	+
73	1107	109	100	22	100	100	5	83	92.41	2e-26	+
74	1087	117	100	100	22	100	22	100	93.75	7e-29	-
74	1107	141	100	100	1	100	1	99	93	5e-36	-
93	1087	109	100	91	1	100	3	93	90.11	2e-26	-
93	1107	79.8	100	64	1	100	9	72	90.62	2e-17	-
1087	147	109	100	1	59	100	37	95	98.31	2e-26	+
147	1107	123	100	11	92	100	9	90	93.9	1e-30	+
148	1087	89.7	100	100	32	100	24	92	91.3	2e-20	-
175	1087	97.6	100	100	32	100	32	100	92.75	6e-23	-
175	1107	131	100	100	11	100	11	100	93.33	5e-33	-
213	1087	95.6	100	1	80	100	18	97	90	3e-22	+
213	1107	99.6	100	13	94	100	9	90	90.48	2e-23	+
1087	243	79.8	100	1	56	100	45	100	92.86	2e-17	+
243	1107	131	100	11	100	100	1	90	93.33	5e-33	+
259	1087	159	100	1	92	100	9	100	96.74	2e-41	+
259	1107	131	100	14	99	100	1	86	94.19	5e-33	+
260	1087	113	100	100	20	100	20	100	92.59	1e-27	-
267	1087	115	100	100	11	100	11	100	91.21	3e-28	-
285	1087	119	100	3	94	100	9	100	91.4	2e-29	+
286	1087	119	100	100	13	100	13	100	92.05	2e-29	-
286	1107	131	100	91	2	100	1	90	93.33	5e-33	-
287	1087	135	100	1	92	100	8	99	93.48	3e-34	+
287	1107	115	100	15	100	100	1	86	91.86	3e-28	+
291	1107	85.7	100	8	78	100	9	79	90.28	2e-19	+
305	1087	99.6	100	97	24	100	24	97	91.89	2e-23	-
305	1107	105	100	88	24	100	12	76	95.38	3e-25	-
306	1107	105	100	3	90	100	1	90	90	3e-25	+
323	1087	95.6	100	1	68	100	33	100	92.65	3e-22	+
337	1087	129	100	97	1	100	1	97	91.75	2e-32	-
338	1087	87.7	100	1	68	100	33	100	91.18	6e-20	+
1107	338	95.6	100	1	56	100	45	100	96.43	3e-22	+
341	1087	87.7	100	100	29	100	29	100	90.41	6e-20	-
341	1107	111	100	99	8	100	9	100	90.22	4e-27	-
342	1087	129	100	2	94	100	8	100	92.55	2e-32	+
342	1107	105	100	16	100	100	1	85	90.59	3e-25	+
385	1087	77.8	100	66	8	100	1	59	91.53	6e-17	-
385	1107	107	100	100	11	100	1	90	90	7e-26	-
386	1087	117	100	6	100	100	5	99	90.62	7e-29	+
435	1087	133	100	91	1	100	1	91	93.48	1e-33	-
435	1107	101	100	100	26	100	26	100	92	4e-24	-
436	1087	77.8	100	6	60	100	46	100	92.86	6e-17	+
1107	436	79.8	100	1	60	100	37	96	91.67	2e-17	+
443	1107	107	100	100	14	100	14	99	90.8	7e-26	-
1087	444	85.7	100	1	59	100	42	100	93.22	2e-19	+
444	1107	115	100	8	97	100	1	90	91.21	3e-28	+
454	1087	115	100	94	1	100	1	94	90.43	3e-28	-
454	1107	73.8	100	61	1	100	13	73	90.16	9e-16	-
471	1087	111	100	98	7	100	9	100	90.22	4e-27	-
480	1087	89.7	100	2	62	100	40	100	93.44	2e-20	+
1107	480	95.6	100	1	60	100	39	98	95	3e-22	+
519	1087	95.6	100	76	1	100	4	79	90.91	3e-22	-
520	1087	137	100	1	97	100	3	99	92.78	7e-35	+
520	1107	79.8	100	1	64	100	37	100	90.62	2e-17	+
589	1107	73.8	100	44	100	100	25	81	91.23	9e-16	+
590	1107	101	100	99	33	100	22	88	94.03	4e-24	-
605	1087	129	100	100	8	100	8	100	92.47	2e-32	-
606	1087	123	100	3	100	100	1	98	90.82	1e-30	+
629	1087	131	100	12	93	100	4	85	95.12	5e-33	+
630	1087	101	100	96	14	100	18	100	90.36	4e-24	-
630	1107	117	100	81	3	100	12	90	93.67	7e-29	-
689	1107	85.7	100	42	100	100	16	74	93.22	2e-19	+
703	1087	125	100	10	100	100	5	95	92.31	3e-31	+
711	1087	125	100	2	100	100	1	99	90.91	3e-31	+
711	1107	83.8	100	35	100	100	13	78	90.91	1e-18	+
712	1087	131	100	100	11	100	11	100	93.33	5e-33	-
712	1107	121	100	81	1	100	9	89	93.83	4e-30	-
725	1107	121	100	69	1	100	11	79	97.1	4e-30	-
726	1107	127	100	5	100	100	5	100	91.67	7e-32	+
731	1087	71.9	100	56	1	100	1	56	91.07	4e-15	-
731	1107	131	100	90	1	100	1	90	93.33	5e-33	-
745	1107	125	100	99	1	100	1	99	90.91	3e-31	-
746	1087	133	100	2	100	100	1	99	91.92	1e-33	+
746	1107	81.8	100	1	57	100	34	90	92.98	4e-18	+
803	1107	85.7	100	1	63	100	28	90	92.06	2e-19	+
804	1087	117	100	100	7	100	5	100	90.62	7e-29	-
1087	835	91.7	100	1	66	100	34	99	92.42	4e-21	+
835	1107	133	100	1	99	100	2	100	91.92	1e-33	+
836	1087	73.8	100	57	1	100	1	58	91.38	9e-16	-
856	1087	141	100	6	100	100	1	95	93.68	5e-36	+
856	1107	83.8	100	35	100	100	9	74	91.04	1e-18	+
867	1087	125	100	95	1	100	5	99	91.58	3e-31	-
867	1107	85.7	100	67	1	100	12	78	91.04	2e-19	-
890	1107	109	100	4	78	100	12	86	93.33	2e-26	+
910	1087	117	100	14	100	100	1	87	91.95	7e-29	+
1107	910	83.8	100	1	66	100	35	100	91.04	1e-18	+
1017	1087	123	100	98	1	100	1	98	90.91	1e-30	-
1017	1108	135	100	5	100	100	2	97	92.71	3e-34	+
1017	1118	111	100	88	1	100	1	88	90.91	4e-27	-
1032	1087	79.8	100	1	60	100	41	100	91.8	2e-17	+
1107	1032	79.8	100	1	60	100	37	96	91.67	2e-17	+
1032	1108	107	100	99	14	100	12	97	90.8	7e-26	-
1118	1032	87.7	100	8	75	100	33	100	91.18	6e-20	+
1067	1108	95.6	100	1	80	100	14	93	90	3e-22	+
1107	1108	75.8	100	90	33	100	40	97	91.38	2e-16	-
1118	1087	123	100	1	90	100	11	100	92.22	1e-30	+
1118	1107	113	100	12	100	100	1	89	91.01	1e-27	+
37	1147	95.6	100	28	99	100	1	72	91.78	3e-22	+
45	1147	103	100	9	80	100	1	72	93.15	1e-24	+
175	1147	95.6	100	98	19	100	21	100	90	3e-22	-
243	1147	115	100	7	100	100	5	98	90.43	3e-28	+
267	1147	85.7	100	93	27	100	5	71	91.18	2e-19	-
287	1147	115	100	11	100	100	5	94	91.21	3e-28	+
323	1147	79.8	100	37	100	100	1	64	90.62	2e-17	+
435	1147	83.8	100	99	34	100	35	100	90.91	1e-18	-
454	1147	95.6	100	81	2	100	1	80	90	3e-22	-
480	1147	91.7	100	35	100	100	5	70	92.42	4e-21	+
519	1147	101	100	100	22	100	22	100	91.14	4e-24	-
605	1147	107	100	94	9	100	1	86	90.7	7e-26	-
629	1147	85.7	100	26	96	100	5	75	90.14	2e-19	+
725	1147	87.7	100	87	20	100	1	68	91.3	6e-20	-
1032	1148	87.7	100	92	33	100	11	70	93.33	6e-20	-
1107	1148	87.7	100	56	1	100	11	66	94.64	6e-20	-
1148	1147	81.8	100	74	18	100	1	57	92.98	4e-18	-
196	1222	91.7	100	3	60	100	43	100	94.83	4e-21	+
287	1222	89.7	100	91	19	100	1	73	90.41	2e-20	-
630	1222	79.8	100	29	88	100	14	73	91.67	2e-17	+
731	1222	97.6	100	14	86	100	1	73	91.78	6e-23	+
889	1222	157	100	1	98	100	1	100	95	8e-41	+
1017	1221	125	100	99	1	100	1	99	90.91	3e-31	-
1213	1032	103	100	2	69	100	33	100	94.12	1e-24	+
1067	1221	135	100	80	1	100	4	83	96.25	3e-34	-
1087	1213	117	100	18	100	100	2	84	92.77	7e-29	+
1107	1213	121	100	1	85	100	6	90	92.94	4e-30	+
1107	1214	99.6	100	90	9	100	15	96	90.24	2e-23	-
1147	1205	79.8	100	64	1	100	1	64	90.62	2e-17	-
37	1242	109	100	6	96	100	1	91	90.11	2e-26	+
52	1242	105	100	77	1	100	1	77	92.21	3e-25	-
175	1242	71.9	100	100	45	100	41	96	91.07	4e-15	-
243	1242	71.9	100	36	95	100	1	60	90.16	4e-15	+
259	1242	87.7	100	39	98	100	1	60	93.33	6e-20	+
286	1242	71.9	100	66	7	100	1	60	90.16	4e-15	-
287	1242	77.8	100	41	99	100	2	60	91.53	6e-17	+
444	1242	93.7	100	34	92	100	2	60	94.92	1e-21	+
471	1242	79.8	100	60	1	100	1	60	91.67	2e-17	-
480	1242	109	100	9	99	100	1	91	90.11	2e-26	+
590	1242	133	100	95	1	100	1	95	92.63	1e-33	-
630	1242	69.9	100	81	27	100	42	96	90.91	1e-14	-
712	1242	71.9	100	64	5	100	1	60	90	4e-15	-
731	1242	79.8	100	65	6	100	1	60	91.67	2e-17	-
835	1242	75.8	100	8	65	100	39	96	91.38	2e-16	+
1012	1241	69.9	100	78	24	100	9	63	91.07	1e-14	-
1012	1250	71.9	100	60	1	100	4	63	90.16	4e-15	-
1017	1249	129	100	85	1	100	4	88	94.12	2e-32	-
1241	1032	71.9	100	82	23	100	41	100	90	4e-15	-
1249	1032	117	100	1	75	100	26	100	94.67	7e-29	+
1032	1250	143	100	96	1	100	4	99	93.75	1e-36	-
1042	1249	79.8	100	37	100	100	23	86	90.62	2e-17	+
1087	1249	85.7	100	1	55	100	46	100	94.55	2e-19	+
1107	1241	105	100	86	10	100	1	77	92.21	3e-25	-
1107	1242	95.6	100	26	85	100	1	60	95	3e-22	+
1107	1249	137	100	1	89	100	12	100	94.38	7e-35	+
1107	1250	93.7	100	63	1	100	1	63	93.75	1e-21	-
1249	1242	79.8	100	37	96	100	1	60	91.67	2e-17	+
1012	1325	89.7	100	87	19	100	22	90	91.3	2e-20	-
1017	1325	89.7	100	32	100	100	8	76	91.3	2e-20	+
1323	1032	93.7	100	8	74	100	32	98	92.54	1e-21	+
1032	1325	115	100	86	1	100	4	89	91.86	3e-28	-
1042	1288	73.8	100	97	37	100	28	88	90.16	9e-16	-
1042	1325	87.7	100	100	37	100	34	97	92.19	6e-20	-
1087	1325	101	100	74	4	100	1	71	92.96	4e-24	-
1107	1325	123	100	100	11	100	9	98	92.22	1e-30	-
1147	1325	81.8	100	57	1	100	5	61	92.98	4e-18	-
1242	1325	101	100	83	1	100	1	83	90.36	4e-24	-
1017	1374	115	100	1	90	100	3	92	91.11	3e-28	+
1032	1374	79.8	100	60	1	100	1	60	91.67	2e-17	-
1087	1374	143	100	100	9	100	1	92	94.57	1e-36	-
1373	1107	77.8	100	1	63	100	28	90	90.48	6e-17	+
1012	1389	85.7	100	20	86	100	8	74	91.04	2e-19	+
1012	1390	73.8	100	87	27	100	36	96	90.16	9e-16	-
1017	1389	75.8	100	58	1	100	8	65	91.53	2e-16	-
1396	1017	89.7	100	1	65	100	36	100	92.31	2e-20	+
1032	1396	101	100	100	34	100	34	100	94.03	4e-24	-
1042	1396	79.8	100	100	37	100	23	86	90.62	2e-17	-
1087	1396	139	100	100	19	100	19	100	96.34	2e-35	-
1107	1390	87.7	100	90	27	100	33	96	92.19	6e-20	-
1107	1396	139	100	90	1	100	8	97	94.44	2e-35	-
1147	1390	83.8	100	100	31	100	31	100	90.14	1e-18	-
1147	1395	73.8	100	1	57	100	43	99	91.23	9e-16	+
1242	1396	79.8	100	60	1	100	13	72	91.67	2e-17	-
28	1447	115	100	11	100	100	3	92	91.11	3e-28	+
37	1447	117	100	14	100	100	1	87	91.95	7e-29	+
38	1447	109	100	99	9	100	10	100	90.11	2e-26	-
46	1447	89.7	100	100	32	100	32	100	91.3	2e-20	-
51	1447	147	100	3	100	100	1	98	93.94	8e-38	+
52	1447	127	100	100	25	100	25	100	96.05	7e-32	-
73	1447	149	100	1	95	100	6	100	94.74	2e-38	+
74	1447	131	100	100	23	100	23	100	96.15	5e-33	-
93	1447	125	100	91	1	100	4	94	92.31	3e-31	-
1447	147	115	100	1	62	100	36	97	98.39	3e-28	+
147	1474	115	100	9	91	100	17	98	92.77	3e-28	+
148	1447	105	100	100	32	100	25	93	94.2	3e-25	-
175	1447	111	100	100	33	100	33	100	95.59	4e-27	-
176	1447	83.8	100	1	70	100	31	100	90	1e-18	+
213	1447	111	100	1	80	100	19	98	92.5	4e-27	+
214	1447	93.7	100	67	1	100	1	67	92.54	1e-21	-
1447	243	89.7	100	1	57	100	44	100	94.74	2e-20	+
259	1447	172	100	1	91	100	10	100	98.9	1e-45	+
260	1447	143	100	100	21	100	21	100	97.5	1e-36	-
267	1447	121	100	100	12	100	12	100	92.13	4e-30	-
268	1447	95.6	100	1	76	100	25	100	90.91	3e-22	+
285	1447	125	100	3	93	100	10	100	92.39	3e-31	+
286	1447	133	100	100	14	100	14	100	94.25	1e-33	-
287	1447	151	100	1	92	100	9	100	95.65	5e-39	+
305	1447	99.6	100	97	24	100	25	98	91.89	2e-23	-
324	1447	95.6	100	99	32	100	33	100	92.65	3e-22	-
337	1447	131	100	98	1	100	1	98	91.92	5e-33	-
341	1447	101	100	100	30	100	30	100	92.96	4e-24	-
342	1447	143	100	2	93	100	9	100	94.57	1e-36	+
385	1447	109	100	100	30	100	23	93	94.37	2e-26	-
386	1447	133	100	6	100	100	6	100	92.71	1e-33	+
435	1447	151	100	92	1	100	1	92	95.65	5e-39	-
436	1447	141	100	18	100	100	4	86	96.39	5e-36	+
443	1447	89.7	100	100	36	100	36	100	92.31	2e-20	-
1447	444	89.7	100	1	57	100	41	97	94.74	2e-20	+
454	1447	117	100	95	1	100	1	95	90.53	7e-29	-
464	1447	95.6	100	95	16	100	1	80	90	3e-22	-
471	1447	117	100	98	8	100	10	100	91.3	7e-29	-
479	1447	107	100	86	1	100	1	86	90.7	7e-26	-
480	1447	97.6	100	1	61	100	40	100	95.08	6e-23	+
520	1447	153	100	1	97	100	4	100	94.85	1e-39	+
590	1447	101	100	87	5	100	1	83	90.36	4e-24	-
605	1447	127	100	100	9	100	9	100	92.39	7e-32	-
